Data,Time,Open,High,Low,Close,Voltick,Volume
2018.12.12,13:33,88305.00000,88360.00000,88270.00000,88320.00000,1968,6629
2018.12.12,13:34,88320.00000,88380.00000,88310.00000,88315.00000,1862,6757
2018.12.12,13:35,88315.00000,88330.00000,88270.00000,88300.00000,1462,5051
2018.12.12,13:36,88300.00000,88305.00000,88245.00000,88270.00000,1712,5464
2018.12.12,13:37,88270.00000,88295.00000,88120.00000,88120.00000,4628,16243
2018.12.12,13:38,88120.00000,88140.00000,88080.00000,88100.00000,2937,9721
2018.12.12,13:39,88105.00000,88150.00000,88100.00000,88105.00000,1603,5050
2018.12.12,13:40,88100.00000,88120.00000,88050.00000,88110.00000,2854,9539
2018.12.12,13:41,88105.00000,88150.00000,88075.00000,88140.00000,1878,7351
2018.12.12,13:42,88150.00000,88220.00000,88135.00000,88185.00000,3103,10412
2018.12.12,13:43,88190.00000,88280.00000,88190.00000,88270.00000,2806,9372
2018.12.12,13:44,88270.00000,88325.00000,88260.00000,88315.00000,2545,9531
2018.12.12,13:45,88320.00000,88350.00000,88290.00000,88320.00000,2860,9702
2018.12.12,13:46,88315.00000,88380.00000,88290.00000,88370.00000,2176,7063
2018.12.12,13:47,88370.00000,88390.00000,88335.00000,88340.00000,2377,8805
2018.12.12,13:48,88340.00000,88410.00000,88325.00000,88400.00000,2064,6851
2018.12.12,13:49,88400.00000,88410.00000,88360.00000,88405.00000,1645,6209
2018.12.12,13:50,88405.00000,88515.00000,88405.00000,88495.00000,4664,14323
2018.12.12,13:51,88505.00000,88515.00000,88445.00000,88500.00000,2536,8774
2018.12.12,13:52,88505.00000,88510.00000,88440.00000,88460.00000,2033,7598
2018.12.12,13:53,88460.00000,88590.00000,88450.00000,88550.00000,5554,19871
2018.12.12,13:54,88550.00000,88575.00000,88525.00000,88540.00000,1829,6824
2018.12.12,13:55,88545.00000,88580.00000,88515.00000,88520.00000,2117,7845
2018.12.12,13:56,88525.00000,88545.00000,88485.00000,88510.00000,2539,8123
2018.12.12,13:57,88510.00000,88630.00000,88495.00000,88620.00000,4898,16781
2018.12.12,13:58,88615.00000,88625.00000,88540.00000,88595.00000,2705,9087
2018.12.12,13:59,88595.00000,88615.00000,88570.00000,88585.00000,1294,4788
2018.12.12,14:00,88585.00000,88685.00000,88580.00000,88645.00000,5086,19412
2018.12.12,14:01,88640.00000,88690.00000,88620.00000,88670.00000,2641,9702
2018.12.12,14:02,88670.00000,88675.00000,88600.00000,88640.00000,2492,8953
2018.12.12,14:03,88645.00000,88665.00000,88620.00000,88645.00000,1165,4877
2018.12.12,14:04,88645.00000,88715.00000,88645.00000,88675.00000,3077,11791
2018.12.12,14:05,88665.00000,88725.00000,88660.00000,88710.00000,1713,5600
2018.12.12,14:06,88710.00000,88715.00000,88630.00000,88675.00000,2324,9557
2018.12.12,14:07,88680.00000,88680.00000,88595.00000,88630.00000,2420,8316
2018.12.12,14:08,88630.00000,88655.00000,88625.00000,88640.00000,994,3992
2018.12.12,14:09,88640.00000,88660.00000,88580.00000,88590.00000,1974,7332
2018.12.12,14:10,88595.00000,88625.00000,88555.00000,88625.00000,3112,11839
2018.12.12,14:11,88625.00000,88655.00000,88610.00000,88635.00000,1692,6410
2018.12.12,14:12,88640.00000,88680.00000,88615.00000,88625.00000,2281,8613
2018.12.12,14:13,88630.00000,88660.00000,88580.00000,88595.00000,1817,6911
2018.12.12,14:14,88595.00000,88640.00000,88560.00000,88620.00000,2150,7324
2018.12.12,14:15,88625.00000,88670.00000,88565.00000,88595.00000,2383,7542
2018.12.12,14:16,88590.00000,88645.00000,88560.00000,88640.00000,1684,6127
2018.12.12,14:17,88635.00000,88650.00000,88605.00000,88630.00000,1051,3620
2018.12.12,14:18,88635.00000,88665.00000,88615.00000,88660.00000,1035,4492
2018.12.12,14:19,88655.00000,88715.00000,88635.00000,88710.00000,2827,11160
2018.12.12,14:20,88710.00000,88760.00000,88680.00000,88730.00000,4027,13917
2018.12.12,14:21,88735.00000,88785.00000,88670.00000,88740.00000,4438,16356
2018.12.12,14:22,88735.00000,88780.00000,88695.00000,88765.00000,2337,7669
2018.12.12,14:23,88765.00000,88785.00000,88695.00000,88745.00000,2407,8196
2018.12.12,14:24,88745.00000,88785.00000,88740.00000,88755.00000,1501,5524
2018.12.12,14:25,88760.00000,88790.00000,88725.00000,88745.00000,1745,6568
2018.12.12,14:26,88750.00000,88830.00000,88740.00000,88810.00000,3615,11608
2018.12.12,14:27,88815.00000,88815.00000,88660.00000,88690.00000,4604,14260
2018.12.12,14:28,88690.00000,88715.00000,88630.00000,88650.00000,3763,11597
2018.12.12,14:29,88650.00000,88660.00000,88590.00000,88600.00000,3012,8980
2018.12.12,14:30,88605.00000,88620.00000,88520.00000,88530.00000,4503,14326
2018.12.12,14:31,88530.00000,88575.00000,88505.00000,88555.00000,3408,9625
2018.12.12,14:32,88555.00000,88595.00000,88515.00000,88565.00000,2586,8113
2018.12.12,14:33,88570.00000,88570.00000,88470.00000,88475.00000,4028,11894
2018.12.12,14:34,88475.00000,88520.00000,88450.00000,88505.00000,2802,8346
2018.12.12,14:35,88505.00000,88645.00000,88470.00000,88595.00000,5145,16589
2018.12.12,14:36,88600.00000,88675.00000,88565.00000,88640.00000,3821,12606
2018.12.12,14:37,88645.00000,88660.00000,88475.00000,88490.00000,4946,15931
